go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0009150,55,GO:0072521,0.977,2.3797370991065607,1,purine ribonucleotide metabolic process,purine-containing compound metabolic process
GO:0009144,14,GO:0044281,0.651,2.3797370991065607,0,purine nucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009141,14,GO:0044281,0.662,2.3797370991065607,0,nucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009119,34,GO:1901135,0.641,2.3797370991065607,0,ribonucleoside metabolic process,carbohydrate derivative metabolic process
GO:0009117,14,GO:0044281,0.79,2.3797370991065607,5,nucleotide metabolic process,small molecule metabolic process
GO:0009116,34,GO:1901135,0.668,2.3797370991065607,4,nucleoside metabolic process,carbohydrate derivative metabolic process
GO:0008033,5,GO:1901360,0.463,2.3797370991065607,56,tRNA processing,organic cyclic compound metabolic process
GO:0006753,14,GO:0044281,0.793,2.3797370991065607,2,nucleoside phosphate metabolic process,small molecule metabolic process
GO:0006400,5,GO:1901360,0.433,2.3797370991065607,18,tRNA modification,organic cyclic compound metabolic process
GO:0006399,5,GO:1901360,0.5,2.3797370991065607,2,tRNA metabolic process,organic cyclic compound metabolic process
GO:0006367,3,GO:1901362,0.526,2.3797370991065607,28,transcription initiation at RNA polymerase II promoter,organic cyclic compound biosynthetic process
GO:0006352,3,GO:1901362,0.563,2.3797370991065607,18,DNA-templated transcription initiation,organic cyclic compound biosynthetic process
GO:0006163,55,GO:0072521,0.982,2.3797370991065607,2,purine nucleotide metabolic process,purine-containing compound metabolic process
GO:0000963,5,GO:1901360,0.322,2.3797370991065607,1,mitochondrial RNA processing,organic cyclic compound metabolic process
GO:0000959,5,GO:1901360,0.351,2.3797370991065607,0,mitochondrial RNA metabolic process,organic cyclic compound metabolic process
GO:0000096,37,GO:0006790,0.842,2.3797370991065607,0,sulfur amino acid metabolic process,sulfur compound metabolic process
GO:0050776,38,GO:0002252,0.554,2.3797370991065607,0,regulation of immune response,immune effector process
GO:0033619,57,GO:0033619,1,2.3797370991065607,4,membrane protein proteolysis,membrane protein proteolysis
GO:0031293,57,GO:0033619,0.874,2.3797370991065607,2,membrane protein intracellular domain proteolysis,membrane protein proteolysis
GO:0006509,57,GO:0033619,0.974,2.3797370991065607,10,membrane protein ectodomain proteolysis,membrane protein proteolysis
GO:0002682,38,GO:0002252,0.554,2.3797370991065607,0,regulation of immune system process,immune effector process
GO:2000060,2,GO:0080090,0.518,2.3797370991065607,1,positive regulation of ubiquitin-dependent protein catabolic process,regulation of primary metabolic process
GO:2000058,2,GO:0080090,0.523,2.3797370991065607,0,regulation of ubiquitin-dependent protein catabolic process,regulation of primary metabolic process
GO:1905039,24,GO:0071702,0.693,2.3797370991065607,0,carboxylic acid transmembrane transport,organic substance transport
GO:1905037,11,GO:0071840,0.431,2.3797370991065607,0,autophagosome organization,cellular component organization or biogenesis
GO:1904457,41,GO:0003008,0.515,2.3797370991065607,1,positive regulation of neuronal action potential,system process
GO:1903825,24,GO:0071702,0.693,2.3797370991065607,0,organic acid transmembrane transport,organic substance transport
GO:1903052,2,GO:0080090,0.532,2.3797370991065607,0,positive regulation of proteolysis involved in protein catabolic process,regulation of primary metabolic process
GO:1903050,2,GO:0080090,0.54,2.3797370991065607,0,regulation of proteolysis involved in protein catabolic process,regulation of primary metabolic process
GO:1902532,18,GO:0023052,0.506,2.3797370991065607,0,negative regulation of intracellular signal transduction,signaling
GO:1902475,24,GO:0071702,0.633,2.3797370991065607,19,L-alpha-amino acid transmembrane transport,organic substance transport
GO:1901800,2,GO:0080090,0.531,2.3797370991065607,8,positive regulation of proteasomal protein catabolic process,regulation of primary metabolic process
GO:0098908,41,GO:0003008,0.515,2.3797370991065607,0,regulation of neuronal action potential,system process
GO:0098900,30,GO:0065008,0.528,2.3797370991065607,0,regulation of action potential,regulation of biological quality
GO:0098656,29,GO:0006811,0.68,2.3797370991065607,19,anion transmembrane transport,ion transport
GO:0098542,4,GO:0051716,0.454,2.3797370991065607,6,defense response to other organism,cellular response to stimulus
GO:0072329,7,GO:0044248,0.688,2.3797370991065607,0,monocarboxylic acid catabolic process,cellular catabolic process
GO:0071901,42,GO:0050790,0.667,2.3797370991065607,0,negative regulation of protein serine/threonine kinase activity,regulation of catalytic activity
GO:0071900,26,GO:0006796,0.519,2.3797370991065607,1,regulation of protein serine/threonine kinase activity,phosphate-containing compound metabolic process
GO:0071496,4,GO:0051716,0.314,2.3797370991065607,0,cellular response to external stimulus,cellular response to stimulus
GO:0071356,16,GO:0042221,0.438,2.3797370991065607,0,cellular response to tumor necrosis factor,response to chemical
GO:0061136,2,GO:0080090,0.539,2.3797370991065607,3,regulation of proteasomal protein catabolic process,regulation of primary metabolic process
GO:0060249,30,GO:0065008,0.633,2.3797370991065607,0,anatomical structure homeostasis,regulation of biological quality
GO:0051971,41,GO:0003008,0.515,2.3797370991065607,0,positive regulation of transmission of nerve impulse,system process
GO:0051969,41,GO:0003008,0.515,2.3797370991065607,0,regulation of transmission of nerve impulse,system process
GO:0051348,42,GO:0050790,0.71,2.3797370991065607,0,negative regulation of transferase activity,regulation of catalytic activity
GO:0051338,42,GO:0050790,0.841,2.3797370991065607,1,regulation of transferase activity,regulation of catalytic activity
GO:0051247,2,GO:0080090,0.635,2.3797370991065607,0,positive regulation of protein metabolic process,regulation of primary metabolic process
GO:0051240,35,GO:0051241,0.729,2.3797370991065607,0,positive regulation of multicellular organismal process,negative regulation of multicellular organismal process
GO:0050891,30,GO:0065008,0.549,2.3797370991065607,5,multicellular organismal water homeostasis,regulation of biological quality
GO:0050890,41,GO:0003008,0.752,2.3797370991065607,0,cognition,system process
GO:0050878,30,GO:0065008,0.582,2.3797370991065607,0,regulation of body fluid levels,regulation of biological quality
GO:0050877,41,GO:0003008,0.95,2.3797370991065607,100,nervous system process,system process
GO:0050728,21,GO:0048583,0.534,2.3797370991065607,1,negative regulation of inflammatory response,regulation of response to stimulus
GO:0050727,21,GO:0048583,0.534,2.3797370991065607,0,regulation of inflammatory response,regulation of response to stimulus
GO:0048878,30,GO:0065008,0.814,2.3797370991065607,0,chemical homeostasis,regulation of biological quality
GO:0048871,30,GO:0065008,0.571,2.3797370991065607,0,multicellular organismal homeostasis,regulation of biological quality
GO:0048585,21,GO:0048583,0.861,2.3797370991065607,0,negative regulation of response to stimulus,regulation of response to stimulus
GO:0048545,16,GO:0042221,0.416,2.3797370991065607,0,response to steroid hormone,response to chemical
GO:0046942,29,GO:0006811,0.638,2.3797370991065607,0,carboxylic acid transport,ion transport
GO:0046520,32,GO:0044255,0.583,2.3797370991065607,0,sphingoid biosynthetic process,cellular lipid metabolic process
GO:0046519,32,GO:0044255,0.592,2.3797370991065607,0,sphingoid metabolic process,cellular lipid metabolic process
GO:0046514,32,GO:0044255,0.63,2.3797370991065607,1,ceramide catabolic process,cellular lipid metabolic process
GO:0046513,32,GO:0044255,0.686,2.3797370991065607,26,ceramide biosynthetic process,cellular lipid metabolic process
GO:0046512,32,GO:0044255,0.583,2.3797370991065607,5,sphingosine biosynthetic process,cellular lipid metabolic process
GO:0046503,32,GO:0044255,0.648,2.3797370991065607,0,glycerolipid catabolic process,cellular lipid metabolic process
GO:0046486,32,GO:0044255,0.844,2.3797370991065607,1,glycerolipid metabolic process,cellular lipid metabolic process
GO:0046479,32,GO:0044255,0.626,2.3797370991065607,0,glycosphingolipid catabolic process,cellular lipid metabolic process
GO:0046477,32,GO:0044255,0.611,2.3797370991065607,1,glycosylceramide catabolic process,cellular lipid metabolic process
GO:0046475,32,GO:0044255,0.606,2.3797370991065607,3,glycerophospholipid catabolic process,cellular lipid metabolic process
GO:0046470,32,GO:0044255,0.676,2.3797370991065607,0,phosphatidylcholine metabolic process,cellular lipid metabolic process
GO:0046467,32,GO:0044255,0.777,2.3797370991065607,0,membrane lipid biosynthetic process,cellular lipid metabolic process
GO:0046434,26,GO:0006796,0.544,2.3797370991065607,0,organophosphate catabolic process,phosphate-containing compound metabolic process
GO:0046395,7,GO:0044248,0.752,2.3797370991065607,0,carboxylic acid catabolic process,cellular catabolic process
GO:0046337,32,GO:0044255,0.638,2.3797370991065607,0,phosphatidylethanolamine metabolic process,cellular lipid metabolic process
GO:0046189,45,GO:1901617,0.919,2.3797370991065607,0,phenol-containing compound biosynthetic process,organic hydroxy compound biosynthetic process
GO:0046173,45,GO:1901617,0.919,2.3797370991065607,0,polyol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0046165,45,GO:1901617,0.944,2.3797370991065607,0,alcohol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0046148,58,GO:0046148,1,2.3797370991065607,0,pigment biosynthetic process,pigment biosynthetic process
GO:0045937,26,GO:0006796,0.574,2.3797370991065607,0,positive regulation of phosphate metabolic process,phosphate-containing compound metabolic process
GO:0045862,2,GO:0080090,0.562,2.3797370991065607,1,positive regulation of proteolysis,regulation of primary metabolic process
GO:0045859,26,GO:0006796,0.552,2.3797370991065607,2,regulation of protein kinase activity,phosphate-containing compound metabolic process
GO:0045760,30,GO:0065008,0.512,2.3797370991065607,1,positive regulation of action potential,regulation of biological quality
GO:0045732,7,GO:0044248,0.611,2.3797370991065607,11,positive regulation of protein catabolic process,cellular catabolic process
GO:0044550,59,GO:0044550,1,2.3797370991065607,1,secondary metabolite biosynthetic process,secondary metabolite biosynthetic process
GO:0044283,14,GO:0044281,0.759,2.3797370991065607,0,small molecule biosynthetic process,small molecule metabolic process
GO:0044282,7,GO:0044248,0.716,2.3797370991065607,0,small molecule catabolic process,cellular catabolic process
GO:0044092,42,GO:0050790,0.852,2.3797370991065607,0,negative regulation of molecular function,regulation of catalytic activity
GO:0044057,41,GO:0003008,0.771,2.3797370991065607,0,regulation of system process,system process
GO:0043588,49,GO:0048513,0.548,2.3797370991065607,0,skin development,animal organ development
GO:0043549,42,GO:0050790,0.835,2.3797370991065607,0,regulation of kinase activity,regulation of catalytic activity
GO:0043473,60,GO:0043473,1,2.3797370991065607,0,pigmentation,pigmentation
GO:0043409,18,GO:0023052,0.429,2.3797370991065607,9,negative regulation of MAPK cascade,signaling
GO:0043408,18,GO:0023052,0.475,2.3797370991065607,9,regulation of MAPK cascade,signaling
GO:0043407,42,GO:0050790,0.627,2.3797370991065607,5,negative regulation of MAP kinase activity,regulation of catalytic activity
GO:0043405,42,GO:0050790,0.672,2.3797370991065607,2,regulation of MAP kinase activity,regulation of catalytic activity
GO:0043244,19,GO:0043933,0.75,2.3797370991065607,0,regulation of protein-containing complex disassembly,protein-containing complex organization
GO:0043243,19,GO:0043933,0.667,2.3797370991065607,0,positive regulation of protein-containing complex disassembly,protein-containing complex organization
GO:0043086,42,GO:0050790,0.865,2.3797370991065607,21,negative regulation of catalytic activity,regulation of catalytic activity
GO:0042742,4,GO:0051716,0.396,2.3797370991065607,15,defense response to bacterium,cellular response to stimulus
GO:0042592,30,GO:0065008,0.83,2.3797370991065607,1,homeostatic process,regulation of biological quality
GO:0042440,58,GO:0046148,1,2.3797370991065607,0,pigment metabolic process,pigment biosynthetic process
GO:0042438,58,GO:0046148,0.931,2.3797370991065607,4,melanin biosynthetic process,pigment biosynthetic process
GO:0042391,30,GO:0065008,0.791,2.3797370991065607,105,regulation of membrane potential,regulation of biological quality
GO:0042176,7,GO:0044248,0.629,2.3797370991065607,7,regulation of protein catabolic process,cellular catabolic process
GO:0035967,16,GO:0042221,0.711,2.3797370991065607,0,cellular response to topologically incorrect protein,response to chemical
GO:0035966,16,GO:0042221,0.719,2.3797370991065607,11,response to topologically incorrect protein,response to chemical
GO:0035307,26,GO:0006796,0.427,2.3797370991065607,6,positive regulation of protein dephosphorylation,phosphate-containing compound metabolic process
GO:0035306,26,GO:0006796,0.427,2.3797370991065607,0,positive regulation of dephosphorylation,phosphate-containing compound metabolic process
GO:0035304,26,GO:0006796,0.489,2.3797370991065607,1,regulation of protein dephosphorylation,phosphate-containing compound metabolic process
GO:0035303,26,GO:0006796,0.493,2.3797370991065607,1,regulation of dephosphorylation,phosphate-containing compound metabolic process
GO:0034638,32,GO:0044255,0.518,2.3797370991065607,1,phosphatidylcholine catabolic process,cellular lipid metabolic process
GO:0034620,16,GO:0042221,0.707,2.3797370991065607,9,cellular response to unfolded protein,response to chemical
GO:0034312,45,GO:1901617,0.862,2.3797370991065607,0,diol biosynthetic process,organic hydroxy compound biosynthetic process
GO:0034311,45,GO:1901617,0.761,2.3797370991065607,0,diol metabolic process,organic hydroxy compound biosynthetic process
GO:0033673,42,GO:0050790,0.707,2.3797370991065607,0,negative regulation of kinase activity,regulation of catalytic activity
GO:0032787,14,GO:0044281,0.765,2.3797370991065607,2,monocarboxylic acid metabolic process,small molecule metabolic process
GO:0032436,2,GO:0080090,0.516,2.3797370991065607,34,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of primary metabolic process
GO:0032434,2,GO:0080090,0.522,2.3797370991065607,1,regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of primary metabolic process
GO:0032102,21,GO:0048583,0.712,2.3797370991065607,0,negative regulation of response to external stimulus,regulation of response to stimulus
GO:0032101,21,GO:0048583,0.842,2.3797370991065607,0,regulation of response to external stimulus,regulation of response to stimulus
GO:0031669,4,GO:0051716,0.424,2.3797370991065607,0,cellular response to nutrient levels,cellular response to stimulus
GO:0031668,4,GO:0051716,0.428,2.3797370991065607,1,cellular response to extracellular stimulus,cellular response to stimulus
GO:0031646,41,GO:0003008,0.627,2.3797370991065607,0,positive regulation of nervous system process,system process
GO:0031644,41,GO:0003008,0.638,2.3797370991065607,0,regulation of nervous system process,system process
GO:0031401,2,GO:0080090,0.577,2.3797370991065607,0,positive regulation of protein modification process,regulation of primary metabolic process
GO:0031348,21,GO:0048583,0.639,2.3797370991065607,0,negative regulation of defense response,regulation of response to stimulus
GO:0031347,21,GO:0048583,0.69,2.3797370991065607,0,regulation of defense response,regulation of response to stimulus
GO:0031333,25,GO:0044087,0.868,2.3797370991065607,3,negative regulation of protein-containing complex assembly,regulation of cellular component biogenesis
GO:0031331,7,GO:0044248,0.713,2.3797370991065607,1,positive regulation of cellular catabolic process,cellular catabolic process
GO:0031329,7,GO:0044248,0.74,2.3797370991065607,0,regulation of cellular catabolic process,cellular catabolic process
GO:0030534,17,GO:0032501,0.334,2.3797370991065607,1,adult behavior,multicellular organismal process
GO:0030203,34,GO:1901135,0.7,2.3797370991065607,1,glycosaminoglycan metabolic process,carbohydrate derivative metabolic process
GO:0030162,2,GO:0080090,0.643,2.3797370991065607,8,regulation of proteolysis,regulation of primary metabolic process
GO:0030149,32,GO:0044255,0.674,2.3797370991065607,4,sphingolipid catabolic process,cellular lipid metabolic process
GO:0030148,32,GO:0044255,0.729,2.3797370991065607,15,sphingolipid biosynthetic process,cellular lipid metabolic process
GO:0030104,30,GO:0065008,0.586,2.3797370991065607,4,water homeostasis,regulation of biological quality
GO:0023057,18,GO:0023052,0.556,2.3797370991065607,0,negative regulation of signaling,signaling
GO:0019751,45,GO:1901617,0.855,2.3797370991065607,0,polyol metabolic process,organic hydroxy compound biosynthetic process
GO:0019748,59,GO:0044550,0.994,2.3797370991065607,1,secondary metabolic process,secondary metabolite biosynthetic process
GO:0019725,30,GO:0065008,0.786,2.3797370991065607,2,cellular homeostasis,regulation of biological quality
GO:0018958,45,GO:1901617,0.825,2.3797370991065607,0,phenol-containing compound metabolic process,organic hydroxy compound biosynthetic process
GO:0016241,39,GO:0006914,0.8,2.3797370991065607,0,regulation of macroautophagy,autophagy
GO:0016054,7,GO:0044248,0.757,2.3797370991065607,0,organic acid catabolic process,cellular catabolic process
GO:0015849,24,GO:0071702,0.737,2.3797370991065607,0,organic acid transport,organic substance transport
GO:0015807,29,GO:0006811,0.572,2.3797370991065607,18,L-amino acid transport,ion transport
GO:0010822,11,GO:0071840,0.347,2.3797370991065607,0,positive regulation of mitochondrion organization,cellular component organization or biogenesis
GO:0010821,11,GO:0071840,0.37,2.3797370991065607,3,regulation of mitochondrion organization,cellular component organization or biogenesis
GO:0010648,10,GO:0007154,0.553,2.3797370991065607,0,negative regulation of cell communication,cell communication
GO:0010562,26,GO:0006796,0.571,2.3797370991065607,0,positive regulation of phosphorus metabolic process,phosphate-containing compound metabolic process
GO:0010508,39,GO:0006914,0.816,2.3797370991065607,13,positive regulation of autophagy,autophagy
GO:0010506,39,GO:0006914,0.862,2.3797370991065607,12,regulation of autophagy,autophagy
GO:0010259,22,GO:0032502,0.297,2.3797370991065607,2,multicellular organism aging,developmental process
GO:0009968,18,GO:0023052,0.552,2.3797370991065607,13,negative regulation of signal transduction,signaling
GO:0009896,7,GO:0044248,0.67,2.3797370991065607,0,positive regulation of catabolic process,cellular catabolic process
GO:0009894,7,GO:0044248,0.698,2.3797370991065607,0,regulation of catabolic process,cellular catabolic process
GO:0009887,49,GO:0048513,0.871,2.3797370991065607,20,animal organ morphogenesis,animal organ development
GO:0009617,4,GO:0051716,0.397,2.3797370991065607,0,response to bacterium,cellular response to stimulus
GO:0009566,28,GO:0044703,0.417,2.3797370991065607,1,fertilization,multi-organism reproductive process
GO:0009395,26,GO:0006796,0.484,2.3797370991065607,7,phospholipid catabolic process,phosphate-containing compound metabolic process
GO:0009268,46,GO:0009628,0.702,2.3797370991065607,0,response to pH,response to abiotic stimulus
GO:0009267,4,GO:0051716,0.424,2.3797370991065607,6,cellular response to starvation,cellular response to stimulus
GO:0009062,7,GO:0044248,0.681,2.3797370991065607,13,fatty acid catabolic process,cellular catabolic process
GO:0008610,32,GO:0044255,0.804,2.3797370991065607,13,lipid biosynthetic process,cellular lipid metabolic process
GO:0008344,17,GO:0032501,0.302,2.3797370991065607,8,adult locomotory behavior,multicellular organismal process
GO:0008340,17,GO:0032501,0.464,2.3797370991065607,298,determination of adult lifespan,multicellular organismal process
GO:0008037,61,GO:0008037,0.999,2.3797370991065607,0,cell recognition,cell recognition
GO:0007626,17,GO:0032501,0.394,2.3797370991065607,22,locomotory behavior,multicellular organismal process
GO:0007613,41,GO:0003008,0.677,2.3797370991065607,1,memory,system process
GO:0007611,41,GO:0003008,0.742,2.3797370991065607,4,learning or memory,system process
GO:0007610,17,GO:0032501,0.557,2.3797370991065607,18,behavior,multicellular organismal process
GO:0007338,28,GO:0044703,0.407,2.3797370991065607,14,single fertilization,multi-organism reproductive process
GO:0007286,28,GO:0044703,0.388,2.3797370991065607,16,spermatid development,multi-organism reproductive process
GO:0007033,11,GO:0071840,0.467,2.3797370991065607,4,vacuole organization,cellular component organization or biogenesis
GO:0006986,16,GO:0042221,0.71,2.3797370991065607,10,response to unfolded protein,response to chemical
GO:0006952,4,GO:0051716,0.455,2.3797370991065607,6,defense response,cellular response to stimulus
GO:0006865,24,GO:0071702,0.695,2.3797370991065607,13,amino acid transport,organic substance transport
GO:0006687,32,GO:0044255,0.651,2.3797370991065607,0,glycosphingolipid metabolic process,cellular lipid metabolic process
GO:0006680,32,GO:0044255,0.592,2.3797370991065607,6,glucosylceramide catabolic process,cellular lipid metabolic process
GO:0006678,32,GO:0044255,0.626,2.3797370991065607,0,glucosylceramide metabolic process,cellular lipid metabolic process
GO:0006677,32,GO:0044255,0.638,2.3797370991065607,0,glycosylceramide metabolic process,cellular lipid metabolic process
GO:0006670,32,GO:0044255,0.583,2.3797370991065607,0,sphingosine metabolic process,cellular lipid metabolic process
GO:0006650,32,GO:0044255,0.832,2.3797370991065607,0,glycerophospholipid metabolic process,cellular lipid metabolic process
GO:0006644,26,GO:0006796,0.649,2.3797370991065607,29,phospholipid metabolic process,phosphate-containing compound metabolic process
GO:0006631,14,GO:0044281,0.741,2.3797370991065607,90,fatty acid metabolic process,small molecule metabolic process
GO:0006582,58,GO:0046148,0.931,2.3797370991065607,0,melanin metabolic process,pigment biosynthetic process
GO:0006469,42,GO:0050790,0.704,2.3797370991065607,7,negative regulation of protein kinase activity,regulation of catalytic activity
GO:0006066,45,GO:1901617,0.901,2.3797370991065607,2,alcohol metabolic process,organic hydroxy compound biosynthetic process
GO:0006027,34,GO:1901135,0.579,2.3797370991065607,0,glycosaminoglycan catabolic process,carbohydrate derivative metabolic process
GO:0006026,34,GO:1901135,0.621,2.3797370991065607,0,aminoglycan catabolic process,carbohydrate derivative metabolic process
GO:0006022,34,GO:1901135,0.716,2.3797370991065607,0,aminoglycan metabolic process,carbohydrate derivative metabolic process
GO:0006004,31,GO:0005996,0.816,2.3797370991065607,4,fucose metabolic process,monosaccharide metabolic process
GO:0003333,24,GO:0071702,0.666,2.3797370991065607,24,amino acid transmembrane transport,organic substance transport
GO:0001818,35,GO:0051241,0.682,2.3797370991065607,0,negative regulation of cytokine production,negative regulation of multicellular organismal process
GO:0001817,35,GO:0051241,0.48,2.3797370991065607,0,regulation of cytokine production,negative regulation of multicellular organismal process
GO:0016071,5,GO:1901360,0.549,2.3797370991065607,5,mRNA metabolic process,organic cyclic compound metabolic process
GO:0008380,5,GO:1901360,0.505,2.3797370991065607,88,RNA splicing,organic cyclic compound metabolic process
GO:0006397,5,GO:1901360,0.521,2.3797370991065607,131,mRNA processing,organic cyclic compound metabolic process
GO:0000398,5,GO:1901360,0.477,2.3797370991065607,122,"mRNA splicing, via spliceosome",organic cyclic compound metabolic process
GO:0000377,5,GO:1901360,0.477,2.3797370991065607,0,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",organic cyclic compound metabolic process
GO:0000375,5,GO:1901360,0.477,2.3797370991065607,1,"RNA splicing, via transesterification reactions",organic cyclic compound metabolic process
GO:0098754,16,GO:0042221,0.604,2.3797370991065607,0,detoxification,response to chemical
GO:0097305,16,GO:0042221,0.497,2.3797370991065607,1,response to alcohol,response to chemical
GO:0071722,16,GO:0042221,0.416,2.3797370991065607,1,detoxification of arsenic-containing substance,response to chemical
GO:0046685,16,GO:0042221,0.491,2.3797370991065607,3,response to arsenic-containing substance,response to chemical
GO:0045471,16,GO:0042221,0.486,2.3797370991065607,4,response to ethanol,response to chemical
GO:0044272,37,GO:0006790,0.892,2.3797370991065607,1,sulfur compound biosynthetic process,sulfur compound metabolic process
GO:0043200,16,GO:0042221,0.513,2.3797370991065607,2,response to amino acid,response to chemical
GO:0042398,56,GO:0051189,0.21,2.3797370991065607,0,cellular modified amino acid biosynthetic process,prosthetic group metabolic process
GO:0019184,13,GO:0043603,0.577,2.3797370991065607,0,nonribosomal peptide biosynthetic process,cellular amide metabolic process
GO:0006750,13,GO:0043603,0.564,2.3797370991065607,6,glutathione biosynthetic process,cellular amide metabolic process
GO:0006749,56,GO:0051189,0.235,2.3797370991065607,116,glutathione metabolic process,prosthetic group metabolic process
GO:0006575,56,GO:0051189,0.24,2.3797370991065607,0,cellular modified amino acid metabolic process,prosthetic group metabolic process
GO:2000113,2,GO:0080090,0.506,2.3797370991065607,0,negative regulation of cellular macromolecule biosynthetic process,regulation of primary metabolic process
GO:1903507,27,GO:0048523,0.796,2.3797370991065607,0,negative regulation of nucleic acid-templated transcription,negative regulation of cellular process
GO:1902679,27,GO:0048523,0.796,2.3797370991065607,0,negative regulation of RNA biosynthetic process,negative regulation of cellular process
GO:0120039,22,GO:0032502,0.54,2.3797370991065607,0,plasma membrane bounded cell projection morphogenesis,developmental process
GO:0097485,53,GO:0007411,0.992,2.3797370991065607,0,neuron projection guidance,axon guidance
GO:0090066,30,GO:0065008,0.756,2.3797370991065607,0,regulation of anatomical structure size,regulation of biological quality
GO:0061564,22,GO:0032502,0.539,2.3797370991065607,3,axon development,developmental process
GO:0060322,22,GO:0032502,0.321,2.3797370991065607,0,head development,developmental process
GO:0051253,27,GO:0048523,0.803,2.3797370991065607,0,negative regulation of RNA metabolic process,negative regulation of cellular process
GO:0048858,22,GO:0032502,0.542,2.3797370991065607,12,cell projection morphogenesis,developmental process
GO:0048812,22,GO:0032502,0.54,2.3797370991065607,15,neuron projection morphogenesis,developmental process
GO:0048732,49,GO:0048513,0.683,2.3797370991065607,0,gland development,animal organ development
GO:0048699,22,GO:0032502,0.595,2.3797370991065607,2,generation of neurons,developmental process
GO:0048667,22,GO:0032502,0.535,2.3797370991065607,0,cell morphogenesis involved in neuron differentiation,developmental process
GO:0048666,22,GO:0032502,0.564,2.3797370991065607,28,neuron development,developmental process
GO:0045944,1,GO:0048522,0.76,2.3797370991065607,250,positive regulation of transcription by RNA polymerase II,positive regulation of cellular process
GO:0045934,27,GO:0048523,0.815,2.3797370991065607,0,negative regulation of nucleobase-containing compound metabolic process,negative regulation of cellular process
GO:0045892,27,GO:0048523,0.796,2.3797370991065607,62,negative regulation of DNA-templated transcription,negative regulation of cellular process
GO:0042330,53,GO:0007411,0.949,2.3797370991065607,1,taxis,axon guidance
GO:0040015,40,GO:0048640,0.933,2.3797370991065607,13,negative regulation of multicellular organism growth,negative regulation of developmental growth
GO:0040014,40,GO:0048640,0.801,2.3797370991065607,32,regulation of multicellular organism growth,negative regulation of developmental growth
GO:0040011,53,GO:0007411,0.852,2.3797370991065607,108,locomotion,axon guidance
GO:0035282,22,GO:0032502,0.394,2.3797370991065607,0,segmentation,developmental process
GO:0032990,22,GO:0032502,0.543,2.3797370991065607,0,cell part morphogenesis,developmental process
GO:0032989,22,GO:0032502,0.556,2.3797370991065607,0,cellular component morphogenesis,developmental process
GO:0032535,30,GO:0065008,0.751,2.3797370991065607,0,regulation of cellular component size,regulation of biological quality
GO:0031327,27,GO:0048523,0.834,2.3797370991065607,0,negative regulation of cellular biosynthetic process,negative regulation of cellular process
GO:0031175,22,GO:0032502,0.555,2.3797370991065607,11,neuron projection development,developmental process
GO:0030182,22,GO:0032502,0.579,2.3797370991065607,47,neuron differentiation,developmental process
GO:0022008,22,GO:0032502,0.598,2.3797370991065607,3,neurogenesis,developmental process
