category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0007166,0.0024866508074663555,1,1,1,cell surface receptor signaling pathway,BP,0.004673577397989109
GO:0007167,0.0024866508074663555,1,1,1,enzyme-linked receptor protein signaling pathway,BP,0.004673577397989109
GO:0007169,0.0024866508074663555,1,1,1,transmembrane receptor protein tyrosine kinase signaling pathway,BP,0.004673577397989109
GO:0008543,0.0024866508074663555,1,1,1,fibroblast growth factor receptor signaling pathway,BP,0.004673577397989109
GO:0010389,0.0024866508074663555,1,1,1,regulation of G2/M transition of mitotic cell cycle,BP,0.004673577397989109
GO:0022406,0.0024866508074663555,1,1,1,membrane docking,BP,0.004673577397989109
GO:0044344,0.0024866508074663555,1,1,1,cellular response to fibroblast growth factor stimulus,BP,0.004673577397989109
GO:0044839,0.0024866508074663555,1,1,1,cell cycle G2/M phase transition,BP,0.004673577397989109
GO:0051259,0.0024866508074663555,1,1,1,protein complex oligomerization,BP,0.004673577397989109
GO:0051260,0.0024866508074663555,1,1,1,protein homooligomerization,BP,0.004673577397989109
GO:0070848,0.0024866508074663555,1,1,1,response to growth factor,BP,0.004673577397989109
GO:0070887,0.0024866508074663555,1,1,1,cellular response to chemical stimulus,BP,0.004673577397989109
GO:0071310,0.0024866508074663555,1,1,1,cellular response to organic substance,BP,0.004673577397989109
GO:0071363,0.0024866508074663555,1,1,1,cellular response to growth factor stimulus,BP,0.004673577397989109
GO:0071774,0.0024866508074663555,1,1,1,response to fibroblast growth factor,BP,0.004673577397989109
GO:0097711,0.0024866508074663555,1,1,1,ciliary basal body-plasma membrane docking,BP,0.004673577397989109
GO:0140014,0.0024866508074663555,1,1,1,mitotic nuclear division,BP,0.004673577397989109
GO:0140056,0.0024866508074663555,1,1,1,organelle localization by membrane tethering,BP,0.004673577397989109
GO:1901987,0.0024866508074663555,1,1,1,regulation of cell cycle phase transition,BP,0.004673577397989109
GO:1901990,0.0024866508074663555,1,1,1,regulation of mitotic cell cycle phase transition,BP,0.004673577397989109
GO:1902749,0.0024866508074663555,1,1,1,regulation of cell cycle G2/M phase transition,BP,0.004673577397989109
GO:0000075,0.0025334907449000763,1,1,1,cell cycle checkpoint signaling,BP,0.004673577397989109
GO:0000077,0.0025334907449000763,1,1,1,DNA damage checkpoint signaling,BP,0.004673577397989109
GO:0000712,0.0025334907449000763,1,1,1,resolution of meiotic recombination intermediates,BP,0.004673577397989109
GO:0006261,0.0025334907449000763,1,1,1,DNA-templated DNA replication,BP,0.004673577397989109
GO:0006281,0.0025334907449000763,1,1,1,DNA repair,BP,0.004673577397989109
GO:0006302,0.0025334907449000763,1,1,1,double-strand break repair,BP,0.004673577397989109
GO:0006310,0.0025334907449000763,1,1,1,DNA recombination,BP,0.004673577397989109
GO:0006974,0.0025334907449000763,1,1,1,cellular response to DNA damage stimulus,BP,0.004673577397989109
GO:0007093,0.0025334907449000763,1,1,1,mitotic cell cycle checkpoint signaling,BP,0.004673577397989109
GO:0007131,0.0025334907449000763,1,1,1,reciprocal meiotic recombination,BP,0.004673577397989109
GO:0009607,0.0025334907449000763,1,1,1,response to biotic stimulus,BP,0.004673577397989109
GO:0031297,0.0025334907449000763,1,1,1,replication fork processing,BP,0.004673577397989109
GO:0031570,0.0025334907449000763,1,1,1,DNA integrity checkpoint signaling,BP,0.004673577397989109
GO:0031573,0.0025334907449000763,1,1,1,mitotic intra-S DNA damage checkpoint signaling,BP,0.004673577397989109
GO:0033554,0.0025334907449000763,1,1,1,cellular response to stress,BP,0.004673577397989109
GO:0035825,0.0025334907449000763,1,1,1,homologous recombination,BP,0.004673577397989109
GO:0036297,0.0025334907449000763,1,1,1,interstrand cross-link repair,BP,0.004673577397989109
GO:0044773,0.0025334907449000763,1,1,1,mitotic DNA damage checkpoint signaling,BP,0.004673577397989109
GO:0044774,0.0025334907449000763,1,1,1,mitotic DNA integrity checkpoint signaling,BP,0.004673577397989109
GO:0045005,0.0025334907449000763,1,1,1,DNA-templated DNA replication maintenance of fidelity,BP,0.004673577397989109
GO:0045132,0.0025334907449000763,1,1,1,meiotic chromosome segregation,BP,0.004673577397989109
GO:0045786,0.0025334907449000763,1,1,1,negative regulation of cell cycle,BP,0.004673577397989109
GO:0045930,0.0025334907449000763,1,1,1,negative regulation of mitotic cell cycle,BP,0.004673577397989109
GO:0051304,0.0025334907449000763,1,1,1,chromosome separation,BP,0.004673577397989109
GO:0051307,0.0025334907449000763,1,1,1,meiotic chromosome separation,BP,0.004673577397989109
GO:0071216,0.0025334907449000763,1,1,1,cellular response to biotic stimulus,BP,0.004673577397989109
GO:0072396,0.0025334907449000763,1,1,1,response to cell cycle checkpoint signaling,BP,0.004673577397989109
GO:0072402,0.0025334907449000763,1,1,1,response to DNA integrity checkpoint signaling,BP,0.004673577397989109
GO:0072423,0.0025334907449000763,1,1,1,response to DNA damage checkpoint signaling,BP,0.004673577397989109
GO:0072429,0.0025334907449000763,1,1,1,response to intra-S DNA damage checkpoint signaling,BP,0.004673577397989109
GO:0090305,0.0025334907449000763,1,1,1,nucleic acid phosphodiester bond hydrolysis,BP,0.004673577397989109
GO:0031055,0.0025354205936768026,1,1,1,chromatin remodeling at centromere,BP,0.004673577397989109
