category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0033267,0.4826283621809204,0.7385237663816857,3,233,NA,NA,1
GO:0048856,0.48302784527809745,0.5969376306308095,33,2981,anatomical structure development,BP,1
GO:0016042,0.48308565978688006,0.7799228007750296,2,153,lipid catabolic process,BP,1
GO:0061630,0.48321206627609947,0.7798487476058229,2,150,ubiquitin protein ligase activity,MF,1
GO:0050657,0.4842951205373653,0.7790151958149769,2,146,nucleic acid transport,BP,1
GO:0050658,0.4842951205373653,0.7790151958149769,2,146,RNA transport,BP,1
GO:0051054,0.4857450734359449,0.7778249440358183,2,148,positive regulation of DNA metabolic process,BP,1
GO:0016570,0.4859270003822971,0.7356318706142599,3,242,NA,NA,1
GO:0006302,0.4867288223062227,0.777048605204025,2,146,double-strand break repair,BP,1
GO:0008652,0.48724114581878814,0.8579840019464868,1,62,amino acid biosynthetic process,BP,1
GO:0032940,0.48724879977064506,0.6754961924505192,6,507,secretion by cell,BP,1
GO:0044248,0.48740864838704323,0.6320587001519798,12,1075,cellular catabolic process,BP,1
GO:0048872,0.4877626026900935,0.7761433397192881,2,153,homeostasis of number of cells,BP,1
GO:1902600,0.48778564361723353,0.8575964799376122,1,63,proton transmembrane transport,BP,1
GO:0006354,0.4880497804708279,0.8574224824544666,1,63,DNA-templated transcription elongation,BP,1
GO:0006368,0.4880497804708279,0.8574224824544666,1,63,transcription elongation by RNA polymerase II,BP,1
GO:1901565,0.48893741171406513,0.6629779842660501,7,618,NA,NA,1
GO:1903313,0.4890314558483315,0.8568345401264702,1,61,positive regulation of mRNA metabolic process,BP,1
GO:0006885,0.4892461070050303,0.8566622161666888,1,62,regulation of pH,BP,1
GO:0033365,0.4894585864524235,0.6734343198227892,6,515,protein localization to organelle,BP,1
GO:0003779,0.4898280997144884,0.7745408706611582,2,145,actin binding,MF,1
GO:0061659,0.4899006804263795,0.7744133445221635,2,152,ubiquitin-like protein ligase activity,MF,1
GO:0046165,0.4899524805204799,0.8561364496732731,1,64,alcohol biosynthetic process,BP,1
GO:0019787,0.49022649842811905,0.7318897303386863,3,244,ubiquitin-like protein transferase activity,MF,1
GO:1903825,0.49087712710626913,0.8556118558991763,1,61,organic acid transmembrane transport,BP,1
GO:1905039,0.49087712710626913,0.8556118558991763,1,61,carboxylic acid transmembrane transport,BP,1
GO:0070542,0.4918604233088775,0.8549269755623103,1,62,response to fatty acid,BP,1
GO:0090502,0.4920640862203893,0.8547614160250296,1,63,NA,NA,1
GO:0016079,0.4923819056075861,0.8546419597280281,1,60,synaptic vesicle exocytosis,BP,1
GO:0097711,0.492450808810853,0.8545641124512406,1,61,ciliary basal body-plasma membrane docking,BP,1
GO:0033218,0.4925722335537983,0.77224906397912,2,150,amide binding,MF,1
GO:0045088,0.4928148639468838,0.7720697724628517,2,148,regulation of innate immune response,BP,1
