category,universegenes,universecount
GO:0003873,,2
GO:0003875,,1
GO:0003876,,1
GO:0003877,,1
GO:0003878,,1
GO:0003880,,3
GO:0003881,,2
GO:0003882,,2
GO:0003883,,1
GO:0003884,,4
GO:0003886,,1
GO:0003887,,29
GO:0003896,,2
GO:0003899,,24
GO:0003904,,3
GO:0003905,,2
GO:0003906,,11
GO:0003908,,1
GO:0003909,,6
GO:0003910,,5
GO:0003913,,3
GO:0003916,,4
GO:0003917,,3
GO:0003918,,1
GO:0003919,,1
GO:0003920,,1
GO:0003921,,1
GO:0003922,,1
GO:0003923,,2
GO:0003924,,125
GO:0003933,,2
GO:0003934,,1
GO:0003935,,1
GO:0003937,,1
GO:0003938,,1
GO:0003940,,1
GO:0003941,,2
GO:0003943,,11
GO:0003944,,1
GO:0003950,,11
GO:0003951,,1
GO:0003952,,1
GO:0003954,,26
GO:0003955,,1
GO:0003956,,4
GO:0003957,,1
GO:0003958,,2
GO:0003960,,3
GO:0003962,,1
GO:0003963,,1
GO:0003964,,2
GO:0003972,,1
GO:0003973,,1
GO:0003975,,2
GO:0003976,,4
GO:0003977,,2
GO:0003978,,1
GO:0003979,,1
GO:0003980,,3
GO:0003983,,2
GO:0003985,,4
GO:0003986,,3
GO:0003987,,4
GO:0003988,,6
GO:0003989,,1
GO:0003992,,1
GO:0003993,,5
GO:0003994,,2
GO:0003995,,12
GO:0003996,,1
GO:0003997,,2
GO:0004000,,8
GO:0004001,,1
GO:0004003,,30
GO:0004004,,71
GO:0004008,,1
GO:0004012,,14
GO:0004013,,1
GO:0004014,,3
GO:0004016,,4
GO:0004017,,6
GO:0004018,,2
GO:0004019,,2
GO:0004020,,1
GO:0004021,,3
GO:0004022,,2
GO:0004024,,1
GO:0004027,,2
GO:0004028,,2
GO:0004029,,7
GO:0004030,,2
GO:0004031,,1
GO:0004032,,2
GO:0004033,,11
GO:0004035,,5
GO:0004037,,2
GO:0004038,,1
GO:0004043,,1
GO:0004044,,1
GO:0004045,,3
GO:0004046,,4
GO:0004047,,2
GO:0004051,,3
GO:0004053,,1
GO:0004054,,1
GO:0004055,,1
GO:0004056,,1
GO:0004057,,1
GO:0004061,,1
GO:0004062,,4
GO:0004063,,1
GO:0004064,,4
GO:0004065,,12
GO:0004066,,2
GO:0004067,,5
GO:0004069,,2
GO:0004070,,1
GO:0004074,,1
GO:0004075,,1
GO:0004080,,1
GO:0004081,,2
GO:0004083,,1
GO:0004084,,1
GO:0004085,,1
GO:0004087,,2
GO:0004088,,2
GO:0004089,,4
GO:0004090,,5
GO:0004092,,1
GO:0004095,,2
GO:0004096,,4
GO:0004100,,2
GO:0004103,,2
GO:0004104,,1
GO:0004105,,3
GO:0004108,,1
GO:0004109,,1
GO:0004111,,1
GO:0004112,,10
GO:0004114,,10
GO:0004115,,8
GO:0004117,,1
GO:0004118,,2
GO:0004119,,1
GO:0004121,,1
GO:0004123,,1
GO:0004126,,1
GO:0004127,,3
GO:0004128,,2
GO:0004129,,8
GO:0004132,,2
GO:0004133,,1
GO:0004134,,1
GO:0004135,,1
GO:0004139,,1
GO:0004140,,2
GO:0004142,,2
GO:0004143,,6
GO:0004144,,1
GO:0004146,,1
GO:0004147,,1
GO:0004148,,1
GO:0004149,,1
GO:0004151,,1
GO:0004152,,1
GO:0004155,,1
GO:0004157,,1
GO:0004159,,1
GO:0004161,,3
GO:0004163,,2
GO:0004164,,1
GO:0004165,,2
GO:0004168,,1
GO:0004169,,5
GO:0004170,,1
GO:0004174,,3
GO:0004175,,123
GO:0004176,,3
GO:0004177,,23
GO:0004180,,16
GO:0004181,,8
GO:0004185,,4
GO:0004190,,12
GO:0004197,,51
GO:0004198,,12
GO:0004222,,32
GO:0004252,,26
GO:0004298,,1
GO:0004300,,5
GO:0004301,,5
GO:0004303,,2
GO:0004304,,2
GO:0004305,,2
GO:0004307,,4
GO:0004308,,6
GO:0004311,,3
GO:0004312,,5
GO:0004314,,1
GO:0004316,,1
GO:0004321,,1
GO:0004322,,3
GO:0004324,,1
GO:0004325,,1
GO:0004326,,1
GO:0004329,,2
GO:0004331,,3
GO:0004333,,1
GO:0004334,,3
GO:0004335,,2
GO:0004337,,3
GO:0004340,,1
GO:0004342,,1
GO:0004343,,1
GO:0004345,,2
GO:0004346,,1
GO:0004347,,1
GO:0004348,,4
GO:0004352,,1
GO:0004353,,1
GO:0004356,,2
GO:0004357,,3
GO:0004359,,2
GO:0004360,,1
GO:0004361,,1
GO:0004362,,2
GO:0004363,,3
GO:0004364,,7
GO:0004365,,1
GO:0004366,,1
GO:0004367,,2
GO:0004368,,2
GO:0004370,,2
GO:0004371,,1
GO:0004372,,3
GO:0004373,,1
GO:0004375,,1
GO:0004376,,3
GO:0004377,,1
GO:0004379,,1
GO:0004382,,2
GO:0004383,,10
GO:0004385,,7
GO:0004386,,106
GO:0004392,,1
GO:0004394,,1
GO:0004396,,2
GO:0004397,,1
GO:0004401,,1
GO:0004402,,15
GO:0004407,,29
GO:0004408,,1
GO:0004415,,1
GO:0004416,,1
GO:0004418,,1
GO:0004419,,1
GO:0004420,,1
GO:0004421,,1
GO:0004422,,1
GO:0004427,,3
GO:0004430,,3
GO:0004435,,6
GO:0004438,,11
GO:0004439,,5
GO:0004441,,3
GO:0004445,,5
GO:0004447,,1
GO:0004448,,4
GO:0004449,,2
GO:0004450,,2
GO:0004452,,1
GO:0004454,,1
GO:0004457,,4
GO:0004459,,1
GO:0004463,,1
GO:0004465,,8
GO:0004466,,3
GO:0004467,,11
GO:0004468,,4
GO:0004470,,2
GO:0004471,,1
GO:0004473,,1
GO:0004474,,1
GO:0004475,,1
GO:0004476,,1
GO:0004477,,2
GO:0004478,,3
GO:0004479,,1
GO:0004482,,1
GO:0004483,,3
GO:0004484,,1
GO:0004485,,2
GO:0004486,,2
GO:0004487,,2
GO:0004488,,2
GO:0004489,,2
GO:0004491,,1
GO:0004493,,1
GO:0004494,,1
GO:0004497,,43
GO:0004498,,6
GO:0004499,,4
GO:0004500,,1
GO:0004502,,1
GO:0004504,,1
GO:0004505,,4
GO:0004510,,1
GO:0004512,,1
GO:0004514,,1
GO:0004515,,4
GO:0004516,,1
GO:0004517,,1
GO:0004518,,145
GO:0004519,,73
GO:0004520,,28
GO:0004521,,47
GO:0004523,,8
GO:0004525,,2
GO:0004526,,6
GO:0004527,,72
GO:0004529,,25
GO:0004530,,1
GO:0004532,,44
GO:0004534,,3
GO:0004535,,16
GO:0004536,,52
GO:0004540,,94
GO:0004549,,12
GO:0004550,,12
GO:0004551,,6
GO:0004552,,1
GO:0004553,,61
GO:0004557,,4
GO:0004558,,3
GO:0004559,,15
GO:0004560,,3
GO:0004561,,1
GO:0004563,,3
GO:0004565,,12
GO:0004566,,3
GO:0004568,,3
GO:0004569,,2
GO:0004571,,11
GO:0004573,,1
GO:0004576,,4
GO:0004577,,2
GO:0004578,,1
GO:0004579,,3
GO:0004581,,1
GO:0004582,,2
GO:0004583,,2
GO:0004584,,1
GO:0004585,,1
GO:0004587,,1
GO:0004588,,1
GO:0004590,,1
GO:0004591,,2
GO:0004594,,1
GO:0004595,,1
GO:0004596,,7
GO:0004597,,1
GO:0004598,,1
GO:0004601,,23
GO:0004602,,7
GO:0004605,,1
GO:0004608,,1
GO:0004609,,2
GO:0004610,,1
GO:0004611,,2
GO:0004613,,2
GO:0004614,,3
GO:0004615,,1
GO:0004617,,2
GO:0004618,,1
GO:0004619,,1
GO:0004620,,50
GO:0004621,,2
GO:0004622,,16
GO:0004623,,15
GO:0004629,,7
GO:0004630,,6
GO:0004632,,1
GO:0004633,,1
GO:0004634,,1
GO:0004637,,3
GO:0004638,,1
GO:0004639,,1
GO:0004641,,3
GO:0004642,,1
GO:0004643,,1
GO:0004644,,3
GO:0004645,,5
GO:0004647,,1
GO:0004648,,1
GO:0004649,,2
GO:0004651,,2
GO:0004652,,6
GO:0004653,,3
GO:0004655,,1
GO:0004656,,2
GO:0004657,,1
GO:0004658,,1
GO:0004659,,16
GO:0004660,,2
GO:0004661,,5
GO:0004662,,1
GO:0004663,,4
GO:0004666,,2
GO:0004671,,1
GO:0004672,,274
GO:0004674,,209
GO:0004675,,6
GO:0004676,,1
GO:0004677,,3
GO:0004679,,3
GO:0004683,,17
GO:0004686,,2
GO:0004689,,4
GO:0004690,,7
GO:0004691,,6
GO:0004692,,1
GO:0004693,,17
GO:0004694,,3
GO:0004697,,4
GO:0004698,,1
GO:0004699,,2
GO:0004703,,3
GO:0004704,,1
GO:0004705,,1
GO:0004706,,3
GO:0004707,,10
GO:0004708,,14
GO:0004709,,14
GO:0004711,,3
GO:0004712,,28
GO:0004713,,54
GO:0004714,,15
GO:0004715,,18
GO:0004719,,4
GO:0004720,,1
GO:0004721,,94
GO:0004722,,54
GO:0004723,,7
GO:0004724,,5
GO:0004725,,36
GO:0004726,,7
GO:0004727,,2
GO:0004731,,1
GO:0004732,,1
GO:0004733,,1
GO:0004734,,1
GO:0004735,,1
GO:0004736,,1
GO:0004738,,3
GO:0004739,,3
GO:0004740,,3
GO:0004741,,5
GO:0004742,,1
GO:0004743,,2
GO:0004744,,3
GO:0004745,,6
GO:0004747,,2
GO:0004748,,2
GO:0004749,,2
GO:0004750,,1
GO:0004751,,1
GO:0004753,,1
GO:0004756,,1
GO:0004757,,1
GO:0004758,,4
GO:0004760,,1
GO:0004766,,1
GO:0004767,,4
GO:0004768,,3
GO:0004769,,1
GO:0004771,,9
GO:0004772,,2
GO:0004773,,1
GO:0004774,,3
GO:0004775,,2
GO:0004776,,2
GO:0004777,,2
GO:0004778,,2
GO:0004779,,2
GO:0004780,,1
GO:0004781,,1
GO:0004784,,2
GO:0004788,,2
GO:0004790,,1
GO:0004791,,7
GO:0004792,,2
GO:0004793,,3
GO:0004796,,9
GO:0004797,,1
GO:0004798,,1
GO:0004800,,1
GO:0004801,,2
GO:0004802,,2
GO:0004806,,12
GO:0004807,,1
GO:0004809,,2
GO:0004810,,1
GO:0004812,,23
GO:0004813,,1
GO:0004814,,1
GO:0004815,,1
GO:0004816,,1
GO:0004817,,1
GO:0004818,,1
GO:0004819,,2
GO:0004820,,1
GO:0004821,,1
GO:0004822,,1
GO:0004823,,1
GO:0004824,,1
GO:0004825,,1
GO:0004826,,4
GO:0004827,,1
GO:0004828,,1
GO:0004829,,1
GO:0004830,,2
GO:0004831,,1
GO:0004832,,2
GO:0004833,,1
GO:0004838,,1
GO:0004839,,3
GO:0004842,,233
GO:0004843,,52
GO:0004844,,2
GO:0004845,,1
GO:0004846,,1
GO:0004849,,4
GO:0004850,,1
GO:0004852,,2
GO:0004853,,1
GO:0004854,,2
GO:0004855,,1
GO:0004856,,1
GO:0004857,,114
GO:0004860,,42
GO:0004861,,3
GO:0004862,,4
GO:0004864,,9
GO:0004865,,2
GO:0004866,,22
GO:0004867,,6
GO:0004869,,9
GO:0004874,,3
GO:0004879,,6
GO:0004884,,1
GO:0004886,,1
GO:0004888,,100
GO:0004890,,2
GO:0004896,,1
GO:0004930,,44
GO:0004931,,2
GO:0004950,,1
GO:0004953,,3
GO:0004954,,3
GO:0004955,,3
GO:0004957,,3
GO:0004965,,1
GO:0004966,,1
GO:0004970,,4
GO:0004971,,2
GO:0004972,,2
GO:0004985,,2
GO:0004995,,2
GO:0005000,,2
GO:0005001,,3
GO:0005003,,2
GO:0005004,,2
GO:0005005,,1
GO:0005007,,5
GO:0005008,,1
GO:0005009,,1
GO:0005010,,2
GO:0005011,,1
GO:0005021,,1
GO:0005024,,6
GO:0005025,,3
GO:0005026,,3
GO:0005030,,2
GO:0005034,,2
GO:0005041,,4
GO:0005044,,3
GO:0005046,,1
GO:0005047,,4
GO:0005048,,31
GO:0005049,,9
GO:0005052,,1
GO:0005053,,1
GO:0005055,,1
GO:0005068,,4
GO:0005070,,17
GO:0005072,,5
GO:0005078,,4
GO:0005080,,39
GO:0005085,,133
GO:0005086,,8
GO:0005087,,3
GO:0005088,,111
GO:0005089,,51
GO:0005090,,1
GO:0005092,,6
GO:0005093,,2
GO:0005094,,1
GO:0005095,,6
GO:0005096,,107
GO:0005102,,498
GO:0005104,,3
GO:0005109,,14
GO:0005112,,24
GO:0005113,,5
GO:0005114,,2
GO:0005119,,4
GO:0005123,,4
GO:0005124,,3
GO:0005125,,6
GO:0005126,,51
GO:0005128,,2
GO:0005134,,1
GO:0005135,,1
GO:0005136,,1
GO:0005137,,1
GO:0005138,,1
GO:0005149,,2
GO:0005150,,1
GO:0005153,,1
GO:0005154,,21
GO:0005158,,20
GO:0005159,,6
GO:0005160,,13
GO:0005161,,7
GO:0005164,,11
GO:0005165,,6
GO:0005167,,6
GO:0005168,,6
GO:0005172,,5
GO:0005176,,1
GO:0005178,,42
GO:0005179,,1
GO:0005198,,279
GO:0005200,,41
GO:0005201,,6
GO:0005212,,4
GO:0005215,,484
GO:0005216,,107
GO:0005217,,18
GO:0005221,,5
GO:0005222,,1
GO:0005225,,1
GO:0005227,,13
GO:0005228,,1
GO:0005229,,7
GO:0005230,,10
GO:0005231,,6
GO:0005234,,2
GO:0005237,,1
GO:0005244,,43
GO:0005245,,16
GO:0005246,,20
GO:0005247,,8
GO:0005248,,7
GO:0005249,,11
GO:0005250,,1
GO:0005251,,3
GO:0005253,,19
GO:0005254,,18
GO:0005261,,92
GO:0005262,,49
GO:0005267,,19
GO:0005272,,14
GO:0005275,,3
GO:0005277,,2
GO:0005283,,3
GO:0005287,,1
GO:0005289,,1
GO:0005290,,4
GO:0005292,,1
GO:0005302,,1
GO:0005310,,11
GO:0005313,,5
GO:0005314,,3
GO:0005315,,1
GO:0005319,,57
GO:0005324,,7
GO:0005326,,16
GO:0005328,,7
GO:0005329,,1
GO:0005337,,3
GO:0005338,,10
GO:0005342,,47
GO:0005343,,5
GO:0005345,,4
GO:0005346,,8
GO:0005347,,3
GO:0005350,,2
GO:0005351,,4
GO:0005353,,2
GO:0005354,,2
GO:0005355,,5
GO:0005356,,1
GO:0005360,,1
GO:0005365,,1
GO:0005367,,1
GO:0005368,,3
GO:0005369,,3
GO:0005371,,1
GO:0005372,,1
GO:0005375,,4
GO:0005381,,9
GO:0005384,,8
GO:0005385,,18
GO:0005388,,9
GO:0005391,,6
GO:0005395,,3
GO:0005402,,6
GO:0005415,,2
GO:0005416,,3
GO:0005427,,2
GO:0005432,,3
GO:0005436,,1
GO:0005451,,6
GO:0005452,,4
GO:0005457,,1
GO:0005459,,5
GO:0005460,,1
GO:0005461,,1
GO:0005462,,6
GO:0005463,,4
GO:0005464,,2
GO:0005476,,1
GO:0005483,,1
GO:0005484,,27
GO:0005488,,4346
GO:0005496,,36
GO:0005497,,1
GO:0005499,,1
GO:0005500,,1
GO:0005501,,11
GO:0005502,,7
GO:0005503,,6
GO:0005504,,18
GO:0005506,,60
GO:0005507,,29
GO:0005509,,139
GO:0005513,,5
GO:0005515,,3254
GO:0005516,,64
GO:0005518,,19
GO:0005519,,3
GO:0005520,,3
GO:0005521,,8
GO:0005522,,4
GO:0005523,,2
GO:0005524,,243
GO:0005525,,102
GO:0005527,,9
GO:0005528,,9
GO:0005534,,2
GO:0005536,,11
GO:0005537,,6
GO:0005539,,41
GO:0005540,,1
GO:0005542,,4
GO:0005543,,211
GO:0005544,,14
GO:0005545,,10
GO:0005546,,36
GO:0005547,,32
GO:0005548,,37
GO:0005575,,6534
GO:0005576,,537
GO:0005577,,1
GO:0005604,,23
GO:0005605,,8
GO:0005606,,1
GO:0005608,,1
GO:0005610,,1
GO:0005615,,255
GO:0005618,,3
GO:0005622,,6241
GO:0005623,,6449
GO:0005634,,3268
GO:0005635,,272
GO:0005637,,22
GO:0005638,,1
GO:0005639,,7
GO:0005640,,6
GO:0005641,,7
GO:0005642,,5
GO:0005643,,59
GO:0005652,,17
GO:0005654,,2002
GO:0005655,,7
GO:0005656,,3
GO:0005657,,52
GO:0005658,,6
GO:0005662,,4
GO:0005663,,5
GO:0005664,,10
GO:0005665,,13
GO:0005666,,19
GO:0005667,,188
GO:0005669,,35
GO:0005671,,13
GO:0005672,,3
GO:0005673,,2
GO:0005674,,3
GO:0005675,,12
GO:0005677,,6
GO:0005680,,16
GO:0005681,,169
GO:0005682,,21
GO:0005683,,6
GO:0005684,,73
GO:0005685,,17
GO:0005686,,24
GO:0005687,,7
GO:0005688,,6
GO:0005689,,25
GO:0005690,,2
GO:0005693,,1
GO:0005694,,608
GO:0005697,,17
GO:0005700,,114
GO:0005701,,10
GO:0005703,,34
GO:0005704,,6
GO:0005705,,25
GO:0005712,,1
GO:0005713,,1
GO:0005715,,1
GO:0005719,,25
GO:0005720,,25
GO:0005721,,17
GO:0005722,,1
GO:0005723,,1
GO:0005724,,1
GO:0005725,,1
GO:0005726,,4
GO:0005730,,619
GO:0005731,,2
GO:0005732,,20
GO:0005736,,13
GO:0005737,,5270
GO:0005739,,970
GO:0005740,,422
GO:0005741,,100
GO:0005742,,5
GO:0005743,,274
GO:0005744,,14
GO:0005745,,2
GO:0005746,,46
GO:0005747,,26
GO:0005749,,5
GO:0005750,,8
GO:0005751,,6
GO:0005753,,13
GO:0005754,,1
GO:0005756,,4
GO:0005757,,2
GO:0005758,,59
GO:0005759,,296
GO:0005760,,1
GO:0005761,,45
GO:0005762,,27
GO:0005763,,17
GO:0005764,,315
GO:0005765,,128
GO:0005766,,93
GO:0005767,,16
GO:0005768,,490
GO:0005769,,205
GO:0005770,,148
GO:0005771,,23
GO:0005773,,384
GO:0005774,,167
GO:0005775,,103
GO:0005776,,62
GO:0005777,,113
GO:0005778,,32
GO:0005779,,11
GO:0005782,,34
GO:0005783,,892
GO:0005784,,1
GO:0005785,,2
GO:0005786,,7
GO:0005787,,5
GO:0005788,,105
GO:0005789,,529
GO:0005790,,28
GO:0005791,,64
GO:0005793,,61
GO:0005794,,742
GO:0005795,,107
GO:0005796,,15
GO:0005797,,30
GO:0005798,,102
GO:0005801,,32
GO:0005802,,154
GO:0005811,,48
GO:0005813,,359
GO:0005814,,77
GO:0005815,,453
GO:0005816,,1
GO:0005818,,20
GO:0005819,,216
GO:0005826,,9
GO:0005827,,7
GO:0005828,,13
GO:0005829,,2703
GO:0005832,,9
GO:0005834,,6
GO:0005838,,22
GO:0005839,,17
GO:0005840,,151
GO:0005844,,53
GO:0005845,,11
GO:0005846,,3
GO:0005847,,16
GO:0005848,,3
GO:0005849,,18
GO:0005850,,4
GO:0005851,,5
GO:0005852,,18
GO:0005853,,4
GO:0005854,,2
GO:0005856,,976
GO:0005858,,20
GO:0005859,,6
GO:0005861,,1
GO:0005863,,1
GO:0005865,,5
GO:0005868,,18
GO:0005869,,13
GO:0005871,,44
GO:0005873,,3
GO:0005874,,130
GO:0005875,,129
GO:0005876,,53
GO:0005879,,5
GO:0005880,,3
GO:0005881,,40
GO:0005882,,14
GO:0005883,,1
GO:0005884,,43
GO:0005885,,7
GO:0005886,,1411
GO:0005887,,320
GO:0005890,,4
GO:0005891,,7
GO:0005892,,1
GO:0005895,,1
GO:0005899,,1
GO:0005901,,38
GO:0005902,,43
GO:0005903,,69
GO:0005905,,27
GO:0005911,,173
GO:0005912,,126
GO:0005913,,34
GO:0005914,,4
GO:0005915,,9
GO:0005916,,3
GO:0005917,,1
GO:0005918,,11
GO:0005920,,2
GO:0005921,,2
GO:0005923,,27
GO:0005924,,73
GO:0005925,,64
GO:0005926,,1
GO:0005927,,15
GO:0005929,,387
GO:0005930,,94
GO:0005933,,1
GO:0005934,,1
GO:0005937,,1
GO:0005938,,221
GO:0005940,,5
GO:0005942,,7
GO:0005943,,2
GO:0005945,,1
GO:0005947,,6
GO:0005952,,6
GO:0005953,,2
GO:0005954,,2
GO:0005955,,3
GO:0005956,,1
GO:0005958,,4
GO:0005960,,4
GO:0005962,,2
GO:0005964,,4
GO:0005965,,2
GO:0005967,,5
GO:0005968,,4
GO:0005971,,2
GO:0005975,,244
GO:0005976,,61
GO:0005977,,45
GO:0005978,,13
GO:0005979,,18
GO:0005980,,19
GO:0005981,,10
GO:0005984,,6
GO:0005985,,2
GO:0005986,,1
GO:0005988,,1
GO:0005989,,1
GO:0005991,,1
GO:0005996,,115
GO:0005997,,6
GO:0005998,,2
GO:0005999,,4
GO:0006000,,7
GO:0006001,,3
GO:0006002,,6
GO:0006003,,4
GO:0006004,,12
GO:0006006,,59
GO:0006007,,16
GO:0006011,,8
GO:0006012,,15
GO:0006013,,5
GO:0006014,,1
GO:0006015,,3
GO:0006020,,8
GO:0006021,,1
GO:0006022,,67
GO:0006023,,29
GO:0006024,,24
GO:0006026,,36
GO:0006027,,33
GO:0006029,,52
GO:0006030,,8
GO:0006031,,5
GO:0006032,,3
GO:0006034,,4
GO:0006035,,4
GO:0006037,,3
GO:0006038,,2
GO:0006039,,1
GO:0006040,,29
GO:0006041,,4
GO:0006043,,1
GO:0006044,,11
GO:0006046,,1
GO:0006047,,12
GO:0006048,,8
GO:0006049,,1
GO:0006050,,1
GO:0006051,,1
GO:0006054,,2
GO:0006056,,1
GO:0006057,,1
GO:0006059,,1
GO:0006063,,8
GO:0006064,,4
GO:0006065,,4
GO:0006066,,172
GO:0006067,,8
GO:0006068,,3
GO:0006069,,5
GO:0006071,,10
GO:0006072,,5
GO:0006073,,45
GO:0006081,,56
GO:0006082,,598
GO:0006083,,4
GO:0006084,,30
GO:0006085,,17
GO:0006086,,11
GO:0006089,,11
GO:0006090,,48
GO:0006091,,259
GO:0006094,,26
GO:0006096,,20
GO:0006098,,14
GO:0006099,,35
GO:0006101,,38
GO:0006102,,5
GO:0006103,,21
GO:0006104,,5
GO:0006105,,9
GO:0006106,,4
GO:0006107,,12
GO:0006108,,9
GO:0006109,,94
GO:0006110,,26
GO:0006111,,31
GO:0006112,,48
GO:0006113,,3
GO:0006114,,4
GO:0006116,,6
GO:0006117,,2
GO:0006119,,73
GO:0006120,,26
GO:0006121,,4
GO:0006122,,10
GO:0006123,,7
GO:0006127,,3
GO:0006139,,1989
GO:0006140,,71
GO:0006144,,23
GO:0006145,,5
GO:0006150,,1
GO:0006152,,8
GO:0006154,,2
GO:0006157,,1
GO:0006163,,296
GO:0006164,,132
GO:0006165,,32
GO:0006166,,2
GO:0006167,,8
GO:0006168,,1
GO:0006169,,1
GO:0006171,,4
GO:0006172,,3
GO:0006174,,1
GO:0006175,,1
GO:0006177,,1
GO:0006178,,1
GO:0006182,,10
GO:0006183,,3
GO:0006186,,1
GO:0006188,,10
GO:0006189,,9
GO:0006193,,1
GO:0006195,,24
GO:0006196,,1
GO:0006198,,6
GO:0006203,,2
GO:0006206,,18
GO:0006207,,8
GO:0006208,,5
GO:0006210,,3
GO:0006211,,1
GO:0006212,,4
GO:0006213,,22
GO:0006214,,1
GO:0006216,,1
GO:0006218,,1
GO:0006220,,30
GO:0006221,,17
GO:0006222,,5
GO:0006225,,1
GO:0006226,,3
GO:0006227,,2
GO:0006228,,3
GO:0006231,,3
GO:0006233,,1
GO:0006235,,1
GO:0006240,,1
GO:0006241,,3
GO:0006244,,9
GO:0006253,,1
GO:0006256,,1
GO:0006258,,1
GO:0006259,,527
GO:0006260,,166
GO:0006261,,117
GO:0006264,,11
GO:0006265,,8
GO:0006266,,11
GO:0006267,,3
GO:0006268,,7
GO:0006269,,6
GO:0006270,,26
GO:0006271,,23
GO:0006272,,7
GO:0006273,,12
GO:0006274,,1
GO:0006275,,77
GO:0006277,,21
GO:0006278,,15
GO:0006281,,331
GO:0006282,,69
GO:0006283,,63
GO:0006284,,40
GO:0006285,,9
GO:0006286,,1
GO:0006287,,10
GO:0006288,,3
GO:0006289,,92
GO:0006290,,7
GO:0006293,,18
GO:0006294,,21
GO:0006295,,3
GO:0006296,,29
GO:0006297,,19
GO:0006298,,21
GO:0006301,,36
GO:0006302,,146
GO:0006303,,44
GO:0006304,,60
GO:0006305,,37
GO:0006306,,37
GO:0006307,,9
GO:0006308,,24
GO:0006309,,18
GO:0006310,,140
GO:0006311,,2
GO:0006312,,18
GO:0006323,,118
GO:0006325,,394
GO:0006333,,63
GO:0006334,,39
GO:0006335,,6
GO:0006336,,17
GO:0006337,,9
GO:0006338,,117
GO:0006342,,71
GO:0006343,,4
GO:0006344,,6
GO:0006346,,6
GO:0006348,,6
GO:0006349,,10
GO:0006351,,421
GO:0006352,,116
GO:0006353,,53
GO:0006354,,63
GO:0006355,,1227
GO:0006356,,27
GO:0006357,,900
GO:0006359,,12
GO:0006360,,31
GO:0006361,,29
GO:0006362,,1
GO:0006363,,24
GO:0006364,,165
GO:0006366,,339
GO:0006367,,90
GO:0006368,,63
GO:0006369,,26
GO:0006370,,31
GO:0006376,,24
GO:0006378,,37
GO:0006379,,21
GO:0006382,,5
GO:0006383,,21
GO:0006384,,6
GO:0006386,,1
GO:0006388,,14
GO:0006390,,9
GO:0006391,,2
GO:0006396,,659
GO:0006397,,351
GO:0006398,,6
GO:0006399,,125
GO:0006400,,61
GO:0006401,,194
GO:0006402,,171
GO:0006403,,206
GO:0006404,,2
GO:0006405,,110
GO:0006406,,85
GO:0006407,,2
GO:0006408,,3
GO:0006409,,4
GO:0006412,,252
GO:0006413,,108
GO:0006414,,57
GO:0006415,,42
GO:0006417,,235
GO:0006418,,25
GO:0006419,,1
GO:0006420,,1
GO:0006421,,1
GO:0006422,,1
GO:0006423,,1
GO:0006424,,1
GO:0006425,,2
GO:0006426,,1
GO:0006427,,1
GO:0006428,,1
GO:0006429,,1
GO:0006430,,1
GO:0006431,,1
GO:0006432,,4
GO:0006433,,1
GO:0006434,,1
GO:0006435,,1
GO:0006436,,2
GO:0006437,,1
GO:0006438,,2
GO:0006446,,55
GO:0006447,,2
GO:0006448,,12
GO:0006449,,4
GO:0006450,,8
GO:0006451,,5
GO:0006457,,149
GO:0006458,,33
GO:0006463,,2
GO:0006464,,1543
GO:0006465,,14
GO:0006468,,421
GO:0006469,,139
GO:0006470,,105
GO:0006471,,18
GO:0006473,,93
GO:0006474,,11
GO:0006475,,84
GO:0006476,,41
GO:0006477,,1
GO:0006479,,88
GO:0006480,,1
GO:0006481,,3
GO:0006482,,20
GO:0006486,,118
GO:0006487,,59
GO:0006488,,18
GO:0006489,,7
GO:0006490,,19
GO:0006491,,16
GO:0006493,,39
GO:0006497,,55
GO:0006498,,4
GO:0006499,,2
GO:0006500,,2
GO:0006501,,9
GO:0006505,,25
GO:0006506,,23
GO:0006507,,2
GO:0006508,,658
GO:0006509,,15
GO:0006511,,321
GO:0006513,,53
GO:0006515,,28
GO:0006516,,14
GO:0006517,,29
GO:0006518,,331
GO:0006520,,207
GO:0006521,,10
GO:0006522,,7
GO:0006524,,2
GO:0006525,,11
GO:0006526,,5
GO:0006527,,5
GO:0006528,,8
GO:0006529,,2
GO:0006530,,5
GO:0006531,,7
GO:0006532,,2
GO:0006533,,2
GO:0006534,,13
GO:0006536,,19
GO:0006537,,5
GO:0006538,,7
GO:0006539,,1
GO:0006540,,1
GO:0006541,,18
GO:0006542,,2
GO:0006543,,2
GO:0006544,,18
GO:0006545,,6
GO:0006546,,4
GO:0006547,,6
GO:0006548,,5
GO:0006549,,3
GO:0006550,,2
GO:0006551,,5
GO:0006552,,4
GO:0006553,,5
GO:0006554,,5
GO:0006555,,21
GO:0006556,,4
GO:0006558,,17
GO:0006559,,16
GO:0006560,,5
GO:0006561,,1
GO:0006562,,2
GO:0006563,,9
GO:0006564,,8
GO:0006565,,2
GO:0006566,,3
GO:0006567,,1
GO:0006568,,13
GO:0006569,,10
GO:0006570,,12
GO:0006571,,2
GO:0006572,,7
GO:0006573,,4
GO:0006574,,1
GO:0006575,,108
GO:0006576,,43
GO:0006577,,12
GO:0006578,,7
GO:0006580,,1
GO:0006582,,32
GO:0006584,,14
GO:0006585,,1
GO:0006586,,13
GO:0006589,,1
GO:0006590,,2
GO:0006591,,6
