genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g47569.t1,midearlygastrula,1.1102539487664966,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,midearlygastrula,0.41036035553675476,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,midearlygastrula,0.21367800477429819,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,midearlygastrula,1.279298206068361,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,midearlygastrula,0.9131300891921948,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,midearlygastrula,-0.8975465057556711,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,midearlygastrula,1.3947610810027466,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,midearlygastrula,1.4700007576920935,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,midearlygastrula,1.293354513922232,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,midearlygastrula,0.6354828093373862,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,midearlygastrula,1.0828368175745262,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,midearlygastrula,-1.1726863001379082,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,midearlygastrula,-1.0736288243114924,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,midearlygastrula,-1.188700681417246,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,midearlygastrula,1.1288076155224134,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,midearlygastrula,1.2239199338863411,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,midearlygastrula,1.3385711710845074,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,midearlygastrula,1.4213895459427521,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,midearlygastrula,1.2823787398551918,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,midearlygastrula,0.7124725059155177,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,midearlygastrula,1.278390539550866,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,midearlygastrula,-1.2107393503300536,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,midearlygastrula,1.2600951637634235,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,midearlygastrula,1.3169636114517038,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,midearlygastrula,0.8146747410339912,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,midearlygastrula,1.2426441360599576,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,midearlygastrula,1.3359631620752308,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,midearlygastrula,0.8025860983207105,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,midearlygastrula,1.2749847330854174,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,midearlygastrula,1.4261112624014247,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,midearlygastrula,1.2938168193704223,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,midearlygastrula,-1.269135338970825,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,midearlygastrula,1.295164695966916,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,midearlygastrula,-1.288924780165542,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,midearlygastrula,0.6581142758494162,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,midearlygastrula,1.0063212017029897,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,midearlygastrula,0.863657122494871,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,midearlygastrula,0.06240908812069629,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,midearlygastrula,0.807747104756138,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,midearlygastrula,0.6838003728461302,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,midearlygastrula,0.6283603778328405,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,midearlygastrula,0.07524938871821114,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,midearlygastrula,0.4364830675154377,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,midearlygastrula,0.6199264131295745,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,midearlygastrula,-0.20444142108905233,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,midearlygastrula,0.013626702369452494,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,midearlygastrula,0.8714164355039833,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,midearlygastrula,0.37383974105436973,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,midearlygastrula,0.671189489052292,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,midearlygastrula,0.9161180681192355,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,midearlygastrula,1.0960002350969171,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,midearlygastrula,0.47876998176001917,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,midearlygastrula,0.602042557920845,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,midearlygastrula,0.7539669341488687,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,midearlygastrula,0.7211015404474809,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,midearlygastrula,0.8182030568489564,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,midearlygastrula,0.5907140141493861,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,midearlygastrula,0.9767436520697207,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,midearlygastrula,1.185819186344327,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,midearlygastrula,1.19979415210305,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,midearlygastrula,1.3028036965650622,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,midearlygastrula,0.9361872167534668,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,midearlygastrula,1.302607380129718,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,midearlygastrula,1.295670523510711,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,midearlygastrula,1.223426187779616,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,midearlygastrula,-0.3003394414483865,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,midearlygastrula,1.254220084598576,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,midearlygastrula,0.7753398564024531,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,midearlygastrula,1.4082544759106583,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,midearlygastrula,0.6828313513450307,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,midearlygastrula,1.230494770947112,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,midearlygastrula,0.756552365617196,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,midearlygastrula,1.2119475906445722,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,midearlygastrula,1.2358689305848158,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,midearlygastrula,1.3996995876653224,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,midearlygastrula,1.2872616950847124,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,midearlygastrula,0.49768677790621857,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,midearlygastrula,1.1454524524808334,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,midearlygastrula,0.6745311460763406,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,midearlygastrula,1.3666622791690848,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,midearlygastrula,1.2478726895983547,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,midearlygastrula,1.2319042935441953,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,midearlygastrula,0.619981956326219,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,midearlygastrula,0.5925741454114145,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,midearlygastrula,1.2891250409298256,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,midearlygastrula,1.2159891437817982,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,midearlygastrula,1.2809858887736667,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,midearlygastrula,0.22164299083127906,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,midearlygastrula,0.8550759025595416,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,midearlygastrula,0.6940397874218854,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,midearlygastrula,0.7666369339909286,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,midearlygastrula,1.0119991784880293,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,midearlygastrula,0.6805276091557239,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,midearlygastrula,1.1019969261535125,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,midearlygastrula,0.9121372921263704,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,midearlygastrula,-1.255407944668745,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,midearlygastrula,-1.1241962461748531,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,midearlygastrula,-1.0870793939834673,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,midearlygastrula,-1.2266383565954033,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,midearlygastrula,-1.137122222397508,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,midearlygastrula,-1.2122509491762996,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,midearlygastrula,-1.2084097528952473,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,midearlygastrula,-1.236849827103823,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,midearlygastrula,-1.1823646292651255,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,midearlygastrula,-1.3002729425368975,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,midearlygastrula,-0.9999278707219432,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,midearlygastrula,-1.1144925111687303,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,midearlygastrula,-1.1184272334504428,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,midearlygastrula,-1.153121009042863,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,midearlygastrula,-1.1942872680312988,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,midearlygastrula,-1.2796701647363584,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,midearlygastrula,-1.2424282727656857,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,midearlygastrula,-1.282881971653269,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,midearlygastrula,-1.223081549964692,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,midearlygastrula,-1.1312129699197149,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,midearlygastrula,-1.227998689828401,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,midearlygastrula,-1.1410879828385434,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,midearlygastrula,-1.280146126878264,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,midearlygastrula,-1.2701315776720856,2024-07-08,101112,M14,14,earlygastrula,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,midcleavage,-1.9457757211640523,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,midcleavage,-0.4892757368702552,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,midcleavage,-0.2522418887112924,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,midcleavage,-0.07025627387347773,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,midcleavage,-0.6472826034719137,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,midcleavage,-0.5038053771981432,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,midcleavage,-0.6331062944274539,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,midcleavage,-0.18713761866918066,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,midcleavage,-0.36668668680418653,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,midcleavage,-0.7726135871209778,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,midcleavage,0.20460438374056128,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,midcleavage,-0.6206121632105343,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,midcleavage,-0.6144787491398604,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,midcleavage,-0.5003623042370784,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,midcleavage,0.23384839623455703,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,midcleavage,-0.5305556382846398,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,midcleavage,-0.6276055215930294,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,midcleavage,-0.6332784394087232,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,midcleavage,0.07661810099665257,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,midcleavage,-1.3316490764259497,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,midcleavage,1.2244977627059255,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,midcleavage,-0.17408716130909602,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,midcleavage,1.2224336709419712,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,midcleavage,-0.3585176118557607,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,midcleavage,-0.7381465785788964,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,midcleavage,-0.6949312248563171,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,midcleavage,-0.2946815492115704,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,midcleavage,-0.5860862396080322,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,midcleavage,-0.6149171613749155,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,midcleavage,-0.5840038789270328,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,midcleavage,1.1651304422593476,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,midcleavage,-0.6321030625281792,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,midcleavage,-0.36171662156965684,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,midcleavage,-0.4042051393399355,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,midcleavage,-0.5322110066012952,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,midcleavage,-0.5730293491244024,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,midcleavage,-0.7986170290116363,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,midcleavage,-0.538383177988784,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,midcleavage,-0.36479080960581317,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,midcleavage,-0.6852291343814794,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,midcleavage,1.097978712243852,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,midcleavage,-0.642895346181691,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,midcleavage,1.1047159630867234,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,midcleavage,-0.9099396121545178,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,midcleavage,-1.2080668269298187,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,midcleavage,-1.5779509864804897,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,midcleavage,-1.1295096295817757,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,midcleavage,-1.3091552725822007,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,midcleavage,-0.494416054045237,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,midcleavage,-0.9184871182074724,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,midcleavage,-0.5784105950435893,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,midcleavage,-0.3383996816098801,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,midcleavage,-0.9990211814928329,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,midcleavage,-1.2298355004053054,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,midcleavage,-0.7905294943525758,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,midcleavage,-0.17937778523894915,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,midcleavage,-0.4565656288060805,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,midcleavage,-0.3981283066986976,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
