genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g40947.t1,cleavagecontrol,-0.48543881017916374,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,cleavagecontrol,-2.0742062277182747,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,cleavagecontrol,-0.3054851232786094,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,cleavagecontrol,-0.36858051994141894,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,cleavagecontrol,-0.9963847855611374,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,cleavagecontrol,-1.6724634947284358,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,cleavagecontrol,0.2844693295594889,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,cleavagecontrol,-0.23094547554647415,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,cleavagecontrol,1.0352772080038728,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,cleavagecontrol,-0.8271189106331721,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,cleavagecontrol,-2.0050907948024537,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,cleavagecontrol,-0.49435559744526236,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,cleavagecontrol,0.1952745001990927,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,cleavagecontrol,-0.29473271833348846,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,cleavagecontrol,-1.782904881903854,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,cleavagecontrol,0.4036171802086978,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,cleavagecontrol,-1.7853179097131968,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,cleavagecontrol,-1.8493205034795999,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,cleavagecontrol,-1.5658516807435017,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,cleavagecontrol,-0.9341923635203132,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,cleavagecontrol,-1.2935944963056598,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,cleavagecontrol,-1.328397424755953,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,cleavagecontrol,-1.933924569958675,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,cleavagecontrol,-1.1040439656021481,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,cleavagecontrol,-0.9238373953170848,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,cleavagecontrol,-1.4739528064879674,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,cleavagecontrol,-0.6389806949808706,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,cleavagecontrol,-1.3084647523927837,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,cleavagecontrol,-1.4445937703212852,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,cleavagecontrol,-0.9205203804035649,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,cleavagecontrol,-1.9906008108046558,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,cleavagecontrol,-0.9142258227580173,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,cleavagecontrol,-1.689642410732178,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,cleavagecontrol,-1.5892972142794513,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,cleavagecontrol,-1.270913759520625,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,cleavagecontrol,-1.2731132108479453,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,cleavagecontrol,-1.162246230449941,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,cleavagecontrol,-1.5064580497788802,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,cleavagecontrol,-1.3100992710350627,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,cleavagecontrol,-1.5212188566931188,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,cleavagecontrol,-1.23065735580296,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,cleavagecontrol,-0.9727594323784181,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,cleavagecontrol,-1.494022303229085,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,cleavagecontrol,-2.1161079630563897,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,cleavagecontrol,-1.9171699365308887,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,cleavagecontrol,-1.145256287005485,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,cleavagecontrol,-1.188666310621371,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,cleavagecontrol,-0.9965373183049006,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,cleavagecontrol,-1.6362099162243748,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,cleavagecontrol,-2.097422083744535,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,cleavagecontrol,-1.4988062701287026,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,cleavagecontrol,-0.600602559888117,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,cleavagecontrol,-0.6176006833659159,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,cleavagecontrol,-2.0456140429727663,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,cleavagecontrol,-0.614215879223596,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,cleavagecontrol,0.5487283905611506,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,cleavagecontrol,1.111451323682994,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,cleavagecontrol,1.28745931631052,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,cleavagecontrol,1.2601461032982162,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,cleavagecontrol,1.2223169242282208,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,cleavagecontrol,1.1382827173758976,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,cleavagecontrol,1.187485289894684,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,cleavagecontrol,1.1685525286268375,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,cleavagecontrol,1.134546693322426,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,cleavagecontrol,1.3037666944101707,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,cleavagecontrol,1.2014445338846775,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,cleavagecontrol,1.2560655519456876,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,cleavagecontrol,1.3659996277529571,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,cleavagecontrol,1.1801517327842859,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,cleavagecontrol,1.3172255430030904,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,cleavagecontrol,1.1800612797319474,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,cleavagecontrol,1.2016234704827173,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,cleavagecontrol,1.306231854778031,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,cleavagecontrol,1.218362464234048,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,cleavagecontrol,1.1796443515376118,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,cleavagecontrol,1.2227466175536932,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,cleavagecontrol,1.216412136693685,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,cleavagecontrol,1.1852227606123715,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,cleavagecontrol,1.1881514109137874,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,cleavagecontrol,1.2035315214235014,2024-07-08,101112,C4,4,cleavage,control,0,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,prawnchipcontrol,0.33556784803647255,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,prawnchipcontrol,0.7340316674612974,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,prawnchipcontrol,-0.446701396704361,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,prawnchipcontrol,-0.4784215330712724,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,prawnchipcontrol,0.8951852569546797,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,prawnchipcontrol,0.9367933893346552,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,prawnchipcontrol,0.701558726591274,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,prawnchipcontrol,0.8111245517828135,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,prawnchipcontrol,0.5086647692306838,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,prawnchipcontrol,0.13731848373345212,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,prawnchipcontrol,0.1839359448985853,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,prawnchipcontrol,0.8503225980083253,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,prawnchipcontrol,-0.326236787369427,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,prawnchipcontrol,0.35891707448553084,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,prawnchipcontrol,-0.49045104361752134,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,prawnchipcontrol,-0.4961674899657931,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,prawnchipcontrol,-0.38302456592094797,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,prawnchipcontrol,-0.3706099573108789,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,prawnchipcontrol,0.8896916404829818,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,prawnchipcontrol,0.485899256047885,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,prawnchipcontrol,-0.11973545828785742,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,prawnchipcontrol,-0.0709143418226497,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,prawnchipcontrol,-0.10611529713689957,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,prawnchipcontrol,-0.4253648261363275,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,prawnchipcontrol,-0.15612471054183208,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,prawnchipcontrol,-0.30584728697927216,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,prawnchipcontrol,-0.6500764159156438,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,prawnchipcontrol,-0.4195874932786085,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,prawnchipcontrol,0.6760197388750451,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,prawnchipcontrol,-0.35228615663554164,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,prawnchipcontrol,-0.12135937382444761,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,prawnchipcontrol,-0.14242726729905242,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,prawnchipcontrol,-0.381857015354492,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,prawnchipcontrol,0.5649789052286196,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,prawnchipcontrol,-0.40829169870099,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,prawnchipcontrol,-0.48532321592184746,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,prawnchipcontrol,0.5627553630154462,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,prawnchipcontrol,-0.26233563195561665,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,prawnchipcontrol,-0.6034482805986067,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,prawnchipcontrol,-0.246138916916435,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,prawnchipcontrol,-0.05251740004036162,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,prawnchipcontrol,-0.35124936894518055,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,prawnchipcontrol,-0.05001421596392162,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,prawnchipcontrol,0.5088127770288476,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,prawnchipcontrol,0.40587204669532045,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,prawnchipcontrol,0.5855978758093832,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,prawnchipcontrol,1.161056118614903,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,prawnchipcontrol,0.523974121834416,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,prawnchipcontrol,0.5450546313030866,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,prawnchipcontrol,0.5509991281640195,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,prawnchipcontrol,0.7866910135089974,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,prawnchipcontrol,0.18574800006751455,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,prawnchipcontrol,0.7444805524761351,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,prawnchipcontrol,0.8139755671635286,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,prawnchipcontrol,1.2076373898585409,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,prawnchipcontrol,0.08069320700645355,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,prawnchipcontrol,-0.27145208140810057,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,prawnchipcontrol,0.7173498517037121,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,prawnchipcontrol,0.6257440338260054,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,prawnchipcontrol,-0.29256114770116565,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,prawnchipcontrol,0.4260242662602119,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,prawnchipcontrol,0.7900060037255738,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,prawnchipcontrol,0.5458168757829943,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,prawnchipcontrol,-0.2588085262923571,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,prawnchipcontrol,0.4185137927476668,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,prawnchipcontrol,0.829936432947411,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,prawnchipcontrol,0.07607318349737954,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,prawnchipcontrol,-0.4038409730030661,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,prawnchipcontrol,-0.1535199614650453,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,prawnchipcontrol,-0.29301100158396326,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,prawnchipcontrol,0.11472909514380267,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,prawnchipcontrol,-0.33725440911786553,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,prawnchipcontrol,-0.5252072897366242,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,prawnchipcontrol,-0.24107426547706334,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,prawnchipcontrol,1.0930700825822568,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,prawnchipcontrol,-0.23820549774720343,2024-07-08,101112,C9,9,prawnchip,control,0,July_8th,1
