category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0060284,1.2333290202423372e-5,1,2,2,regulation of cell development,BP,4.785322722684452e-5
GO:0060322,1.2333290202423372e-5,1,2,2,head development,BP,4.785322722684452e-5
GO:0040011,1.2423894511351563e-5,1,2,2,locomotion,BP,4.785322722684452e-5
GO:0006518,1.2879903056358387e-5,1,2,2,peptide metabolic process,BP,4.785322722684452e-5
GO:0043588,1.2985812352731585e-5,1,2,2,skin development,BP,4.785322722684452e-5
GO:0044782,1.3134518561103158e-5,1,2,2,cilium organization,BP,4.785322722684452e-5
GO:0006812,1.3257688350562036e-5,1,2,2,cation transport,BP,4.785322722684452e-5
GO:0051336,1.601006057961825e-5,1,2,2,regulation of hydrolase activity,BP,4.785322722684452e-5
GO:0006259,1.6042888177835983e-5,1,2,2,DNA metabolic process,BP,4.785322722684452e-5
GO:0006281,1.6042888177835983e-5,1,2,2,DNA repair,BP,4.785322722684452e-5
GO:0051640,1.7275572764205554e-5,1,2,2,organelle localization,BP,4.785322722684452e-5
GO:0043085,1.7430128826638865e-5,1,2,2,positive regulation of catalytic activity,BP,4.785322722684452e-5
GO:0044093,1.7430128826638865e-5,1,2,2,positive regulation of molecular function,BP,4.785322722684452e-5
GO:0010563,1.775980434407088e-5,1,2,2,negative regulation of phosphorus metabolic process,BP,4.785322722684452e-5
GO:0035303,1.775980434407088e-5,1,2,2,regulation of dephosphorylation,BP,4.785322722684452e-5
GO:0043086,1.775980434407088e-5,1,2,2,negative regulation of catalytic activity,BP,4.785322722684452e-5
GO:0044092,1.775980434407088e-5,1,2,2,negative regulation of molecular function,BP,4.785322722684452e-5
GO:0045936,1.775980434407088e-5,1,2,2,negative regulation of phosphate metabolic process,BP,4.785322722684452e-5
GO:0051093,1.9091585499406117e-5,1,2,2,negative regulation of developmental process,BP,4.785322722684452e-5
GO:0044281,1.910639674555676e-5,1,2,2,small molecule metabolic process,BP,4.785322722684452e-5
GO:0001932,1.9253551307067306e-5,1,2,2,regulation of protein phosphorylation,BP,4.785322722684452e-5
GO:0007610,1.9253551307067306e-5,1,2,2,behavior,BP,4.785322722684452e-5
GO:0007611,1.9253551307067306e-5,1,2,2,learning or memory,BP,4.785322722684452e-5
GO:0007613,1.9253551307067306e-5,1,2,2,memory,BP,4.785322722684452e-5
GO:0007626,1.9253551307067306e-5,1,2,2,locomotory behavior,BP,4.785322722684452e-5
GO:0010562,1.9253551307067306e-5,1,2,2,positive regulation of phosphorus metabolic process,BP,4.785322722684452e-5
GO:0042325,1.9253551307067306e-5,1,2,2,regulation of phosphorylation,BP,4.785322722684452e-5
GO:0043405,1.9253551307067306e-5,1,2,2,regulation of MAP kinase activity,BP,4.785322722684452e-5
GO:0043408,1.9253551307067306e-5,1,2,2,regulation of MAPK cascade,BP,4.785322722684452e-5
GO:0043549,1.9253551307067306e-5,1,2,2,regulation of kinase activity,BP,4.785322722684452e-5
GO:0045859,1.9253551307067306e-5,1,2,2,regulation of protein kinase activity,BP,4.785322722684452e-5
GO:0045937,1.9253551307067306e-5,1,2,2,positive regulation of phosphate metabolic process,BP,4.785322722684452e-5
GO:0050877,1.9253551307067306e-5,1,2,2,nervous system process,BP,4.785322722684452e-5
GO:0050890,1.9253551307067306e-5,1,2,2,cognition,BP,4.785322722684452e-5
GO:0051338,1.9253551307067306e-5,1,2,2,regulation of transferase activity,BP,4.785322722684452e-5
GO:0071900,1.9253551307067306e-5,1,2,2,regulation of protein serine/threonine kinase activity,BP,4.785322722684452e-5
GO:0002252,1.943564035792997e-5,1,2,2,immune effector process,BP,4.785322722684452e-5
GO:0002263,1.943564035792997e-5,1,2,2,cell activation involved in immune response,BP,4.785322722684452e-5
GO:0002274,1.943564035792997e-5,1,2,2,myeloid leukocyte activation,BP,4.785322722684452e-5
GO:0002275,1.943564035792997e-5,1,2,2,myeloid cell activation involved in immune response,BP,4.785322722684452e-5
GO:0002283,1.943564035792997e-5,1,2,2,neutrophil activation involved in immune response,BP,4.785322722684452e-5
GO:0002366,1.943564035792997e-5,1,2,2,leukocyte activation involved in immune response,BP,4.785322722684452e-5
GO:0002443,1.943564035792997e-5,1,2,2,leukocyte mediated immunity,BP,4.785322722684452e-5
GO:0002444,1.943564035792997e-5,1,2,2,myeloid leukocyte mediated immunity,BP,4.785322722684452e-5
GO:0002446,1.943564035792997e-5,1,2,2,neutrophil mediated immunity,BP,4.785322722684452e-5
GO:0006887,1.943564035792997e-5,1,2,2,exocytosis,BP,4.785322722684452e-5
GO:0006955,1.943564035792997e-5,1,2,2,immune response,BP,4.785322722684452e-5
GO:0032940,1.943564035792997e-5,1,2,2,secretion by cell,BP,4.785322722684452e-5
GO:0036230,1.943564035792997e-5,1,2,2,granulocyte activation,BP,4.785322722684452e-5
GO:0042119,1.943564035792997e-5,1,2,2,neutrophil activation,BP,4.785322722684452e-5
GO:0043299,1.943564035792997e-5,1,2,2,leukocyte degranulation,BP,4.785322722684452e-5
GO:0043312,1.943564035792997e-5,1,2,2,neutrophil degranulation,BP,4.785322722684452e-5
GO:0045055,1.943564035792997e-5,1,2,2,regulated exocytosis,BP,4.785322722684452e-5
GO:0046903,1.943564035792997e-5,1,2,2,secretion,BP,4.785322722684452e-5
GO:0071702,1.943564035792997e-5,1,2,2,organic substance transport,BP,4.785322722684452e-5
GO:0033043,2.0010206770435138e-5,1,2,2,regulation of organelle organization,BP,4.785322722684452e-5
GO:1902532,2.0010206770435138e-5,1,2,2,negative regulation of intracellular signal transduction,BP,4.785322722684452e-5
GO:0009267,2.231290174637782e-5,1,2,2,cellular response to starvation,BP,4.785322722684452e-5
GO:0009410,2.231290174637782e-5,1,2,2,response to xenobiotic stimulus,BP,4.785322722684452e-5
GO:0009719,2.231290174637782e-5,1,2,2,response to endogenous stimulus,BP,4.785322722684452e-5
GO:0009991,2.231290174637782e-5,1,2,2,response to extracellular stimulus,BP,4.785322722684452e-5
GO:0014070,2.231290174637782e-5,1,2,2,response to organic cyclic compound,BP,4.785322722684452e-5
GO:0031667,2.231290174637782e-5,1,2,2,response to nutrient levels,BP,4.785322722684452e-5
GO:0031668,2.231290174637782e-5,1,2,2,cellular response to extracellular stimulus,BP,4.785322722684452e-5
GO:0031669,2.231290174637782e-5,1,2,2,cellular response to nutrient levels,BP,4.785322722684452e-5
GO:0042594,2.231290174637782e-5,1,2,2,response to starvation,BP,4.785322722684452e-5
GO:0071496,2.231290174637782e-5,1,2,2,cellular response to external stimulus,BP,4.785322722684452e-5
GO:0000075,2.2326817993421214e-5,1,2,2,cell cycle checkpoint signaling,BP,4.785322722684452e-5
GO:0000077,2.2326817993421214e-5,1,2,2,DNA damage checkpoint signaling,BP,4.785322722684452e-5
